Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	SuccessRateVal	OriSuccessRateVal	FinalDist	MaxFinalDist	MinFinalDist	FinalOriDist	MaxFinalOriDist	MinFinalOriDist	FinalOriScaledDist	MaxFinalOriScaledDist	MinFinalOriScaledDist	FinalScore	MaxFinalScore	MinFinalScore
206	253.19661	32.42946	328.35422	173.23817	50.0	83.05979	56.57198	244.99266	-6.9329605	4657500	-1.4901161e-08	308.868	-0.019349098	-35.633728	-0.07021253	0.01519913	0.16706666	68.0	20634.666180610657	0.75777775	0.16888888	0.023168733	0.099106565	0.00042018655	1.4431803	3.1394897	0.0072588567	0.45937854	0.99933064	0.002310566	0.045160335	0.19071923	0.0028001687
207	252.3202	35.196064	321.7325	140.135	50.0	84.723976	56.39289	243.86449	-23.23103	4680000	-8.195639e-09	351.34497	-0.021225136	-59.577553	-0.07388957	0.0151106985	0.16555557	71.0	20738.88296699524	0.76222223	0.16666667	0.024254354	0.1309564	0.00025467706	1.4670942	3.1368067	0.016817546	0.4669906	0.99847656	0.005353191	0.046774544	0.28084764	0.0033299027
208	255.19519	32.676083	325.69708	140.6214	50.0	84.16801	56.704872	244.53639	-4.5164566	4702500	1.5646219e-08	325.96948	-0.021464814	-56.2352	-0.07844737	0.012515391	0.15893334	79.0	20840.446063041687	0.74666667	0.19111112	0.02326525	0.15349998	0.00012463477	1.3927044	3.1353762	0.013419678	0.44331157	0.99802125	0.004271616	0.04481328	0.2738823	0.0019010835
209	250.3941	34.88139	319.174	137.43057	50.0	83.30931	56.689808	245.58076	-9.166201	4725000	1.0430813e-08	321.82645	-0.02155741	-59.02431	-0.07957178	0.014273214	0.15671112	79.0	20939.521167755127	0.76222223	0.14666666	0.023949726	0.1594652	0.0013240442	1.5040933	3.1367688	0.008285118	0.47876772	0.9984646	0.002637235	0.04555133	0.2874064	0.005831149
210	253.0007	32.58967	324.04044	146.59799	50.0	83.10574	56.575035	243.79767	-17.963438	4747500	2.2351743e-09	314.79858	-0.020773303	-39.87558	-0.08372605	0.015144741	0.1836	69.0	21040.035800218582	0.77555555	0.1711111	0.02415129	0.1536609	0.00058311893	1.4974309	3.1302254	0.0027488554	0.47664708	0.99638164	0.0008749878	0.046192102	0.22406766	0.004827902
211	251.95718	33.51257	326.10843	145.2797	50.0	83.13517	56.517853	245.57617	-13.295702	4770000	-7.450581e-09	300.7803	-0.018497929	-31.28226	-0.09069352	0.015205492	0.18968889	66.0	21141.97492790222	0.7977778	0.15111111	0.02339911	0.15700425	0.0010831683	1.5186574	3.140474	0.01312563	0.48340368	0.9996439	0.004178018	0.04470656	0.30069152	0.0035016797
212	254.26057	32.805386	319.68567	136.83255	50.0	83.97426	56.970337	246.00325	-12.974764	4792500	1.0430813e-08	295.29962	0.011501542	-38.118984	-0.09179555	0.02846918	0.37666667	4.0	21245.91374397278	0.7311111	0.1711111	0.022637777	0.15079704	0.001602142	1.4301226	3.1035187	0.00993948	0.45522216	0.9878807	0.0031638346	0.044628244	0.2115122	0.0045545977
213	251.38748	33.653988	327.37408	133.14641	50.0	82.76191	57.008183	246.29042	-20.026747	4815000	-5.2154063e-09	344.78467	0.035416324	-54.504677	-0.09219678	0.05367016	0.51008886	1.0	21341.79464697838	0.7733333	0.15555556	0.02319547	0.1538045	0.0005739497	1.4741693	3.1374297	0.0047913967	0.4692427	0.99867487	0.001525149	0.045787923	0.27182642	0.0025730974
214	253.56389	32.673557	331.76453	165.25122	50.0	86.47624	56.64002	243.18076	-10.334612	4837500	4.4703485e-09	317.6905	0.025878757	-51.180893	-0.092348754	0.03541313	0.4344	1.0	21445.206702709198	0.7822222	0.18888889	0.025016705	0.15831192	0.0006407516	1.4669498	3.140189	0.021630518	0.4669446	0.99955314	0.0068852077	0.04609727	0.26154062	0.0050469097
215	248.50917	34.986893	323.6904	119.77266	50.0	82.875275	55.506916	240.97823	-1.4127116	4860000	-1.6391278e-08	345.3457	0.015695576	-51.00583	-0.09243882	0.022698702	0.33986667	1.0	21543.297639131546	0.73777777	0.16	0.025021851	0.15673934	0.00063615775	1.5028186	3.1359153	0.005742836	0.47836202	0.99819285	0.0018280013	0.045895997	0.2810325	0.005491478
216	248.18604	34.84375	317.7963	149.62108	50.0	83.67202	55.274475	241.81842	-21.05204	4882500	2.2351743e-09	316.86957	0.0029204045	-43.68006	-0.09252103	0.016152427	0.23462221	2.0	21643.506856918335	0.79555553	0.1711111	0.025727011	0.1538449	0.0007129415	1.4721056	3.1414847	0.0012097566	0.4685857	0.99996567	0.0003850775	0.047942843	0.25967303	0.0056838994
217	250.34836	32.326088	324.25525	161.53944	50.0	80.36288	55.697044	240.53978	-7.776604	4905000	-1.4156103e-08	329.34882	0.033986904	-46.93764	-0.09263775	0.054752152	0.5258223	1.0	21738.787244796753	0.7777778	0.15555556	0.02503753	0.12411506	0.00062101404	1.5199723	3.131834	0.008910897	0.48382226	0.9968937	0.0028364267	0.046376247	0.18134071	0.004105959
218	254.34274	32.716873	322.89456	155.3059	50.0	82.84769	56.14746	242.09097	-0.1885469	4927500	-2.6077032e-09	309.96997	0.039674353	-43.477577	-0.092728175	0.06428049	0.5561334	1.0	21843.149617433548	0.75555557	0.17333333	0.024019297	0.117437914	0.0006816435	1.4519773	3.1371787	0.0064318115	0.46217874	0.998595	0.0020473092	0.04551553	0.17847128	0.0038472496
219	253.28218	33.550617	319.6132	148.13622	50.0	82.91379	56.720215	244.95471	-3.5608273	4950000	6.7055224e-09	315.58002	0.03129546	-54.155884	-0.09286395	0.043711163	0.4804	1.0	21948.862498521805	0.80222225	0.18222222	0.023168912	0.15175793	0.0005829301	1.4634383	3.1250694	0.009350151	0.46582687	0.9947405	0.0029762455	0.044335056	0.23849016	0.0031639684
220	252.89557	32.982033	325.14505	136.61499	50.0	82.77742	57.55167	246.80737	-16.987349	4972500	2.9802323e-09	331.26324	0.024220133	-40.884453	-0.09302101	0.036175683	0.4392	1.0	22046.201426029205	0.75333333	0.16222222	0.024314644	0.15658838	0.0007290219	1.5113881	3.1414413	0.028246328	0.48108974	0.9999518	0.008991086	0.04761488	0.25351742	0.007000183
221	251.09851	34.835785	322.38803	121.25292	50.0	82.36249	56.3301	246.13896	-42.988377	4995000	1.1920929e-08	329.27545	0.018277662	-39.502808	-0.093190946	0.026675824	0.38542223	1.0	22152.318731546402	0.7488889	0.15333334	0.026220674	0.160667	0.0009870961	1.5078748	3.1263528	0.031401634	0.47997144	0.995149	0.009995451	0.051510017	0.28111202	0.0060143485
222	250.42062	32.54842	327.09088	120.33945	50.0	81.38737	57.574783	245.94376	-25.808163	5017500	-1.1175871e-09	300.33893	0.012248705	-39.17611	-0.09335755	0.023840737	0.31835556	1.0	22252.068177461624	0.73333335	0.13555555	0.02696334	0.16098425	0.0009212575	1.4977955	3.137299	0.012006702	0.4767631	0.99863327	0.003821852	0.0515563	0.2828332	0.0028194115
223	253.09518	33.49442	324.7461	122.84438	50.0	81.72714	56.751003	246.00328	-24.106508	5040000	-4.4703485e-09	293.2306	-0.0032507386	-38.77131	-0.0935264	0.015400812	0.21097776	9.0	22356.81239247322	0.7311111	0.16	0.025753573	0.15067013	0.0020474151	1.4050537	3.1373596	0.015577144	0.4472425	0.9986526	0.004958359	0.05036809	0.1936379	0.0036487402
224	250.7495	33.616478	327.4827	131.23477	50.0	82.684425	57.446415	246.29039	-35.69207	5062500	2.682209e-08	321.45743	0.0117195	-56.39222	-0.094853655	0.024447668	0.33995557	1.0	22458.577275514603	0.7022222	0.11333334	0.027046356	0.15502444	0.0020271086	1.5208659	3.1346269	0.0033713016	0.48410666	0.9977827	0.0010731186	0.053500544	0.23565362	0.007959181
225	253.46184	34.423557	334.1942	137.65625	50.0	80.79916	56.614212	244.65102	-16.614897	5085000	0.0	313.49057	0.013110228	-58.456055	-0.0949858	0.02382128	0.3408	1.0	22556.16969680786	0.7266667	0.15111111	0.025043491	0.16274694	0.0015932902	1.4685984	3.1218681	0.019999888	0.46746933	0.99372154	0.006366162	0.050386887	0.3534807	0.004931296
226	251.92473	35.221462	325.8266	132.59563	50.0	82.62493	57.55632	246.37546	-11.963932	5107500	5.9604646e-09	359.9355	0.0091230795	-55.083996	-0.0951131	0.016664041	0.25515556	1.0	22659.255004644394	0.76666665	0.14666666	0.02583432	0.16115355	0.000794536	1.4884671	3.1373992	0.0033102508	0.4737938	0.9986652	0.0010536856	0.051250514	0.2933537	0.005204765
227	253.78128	33.117893	330.82596	123.3397	50.0	82.64842	56.916733	245.40952	-5.2678785	5130000	3.7252903e-09	338.227	0.002274753	-48.26368	-0.095234856	0.015000856	0.23742223	3.0	22761.794636249542	0.7688889	0.15333334	0.02486593	0.16214605	0.0007476278	1.4873006	3.1388326	0.0032605855	0.47342244	0.9991214	0.0010378766	0.047695994	0.23841679	0.0026404706
228	253.8623	34.25843	325.27972	115.59272	50.0	83.02119	57.468163	246.9615	-19.821743	5152500	-2.5331975e-08	307.1458	-0.021344367	-42.272408	-0.095577896	0.012209158	0.1396	79.0	22862.639193296432	0.72444445	0.13777778	0.02367143	0.15302363	0.000995091	1.5115546	3.1394126	0.017199198	0.4811428	0.9993061	0.005474675	0.04674806	0.26142833	0.0032521235
229	253.2325	35.35868	336.64722	126.46198	50.0	82.81644	57.255726	246.52856	2.6741655	5175000	1.4901161e-08	343.66055	-0.022340951	-50.526306	-0.09652218	0.013378864	0.1564	79.0	22964.27401781082	0.75777775	0.18888889	0.024638059	0.15375724	0.0010129834	1.4906918	3.1395092	0.006895069	0.47450188	0.99933684	0.0021947685	0.048939716	0.28405246	0.0038455278
230	254.35945	34.126526	324.20126	112.55886	50.0	82.0739	57.176044	250.61165	-15.212462	5197500	2.3841858e-08	298.84637	-0.021590393	-37.65568	-0.10153814	0.012052117	0.15577778	79.0	23067.782777547836	0.7977778	0.18666667	0.02271961	0.15799443	0.00035029204	1.4162242	3.1338933	0.007742769	0.45079812	0.99754924	0.0024646	0.045027588	0.28195664	0.003688284
231	254.39519	33.449604	325.26913	122.34194	50.0	83.73587	57.560608	252.14598	-0.35388684	5220000	-1.3411045e-08	353.3225	-0.023117755	-48.925423	-0.10626666	0.011236498	0.14857778	79.0	23169.558744192123	0.75333333	0.15777777	0.023930771	0.15965597	0.0014527695	1.4990158	3.128931	0.014401648	0.4771516	0.9959697	0.0045841867	0.04560914	0.2287882	0.0041805524
232	254.32382	33.032852	327.8903	158.94536	50.0	83.23094	57.381847	250.02219	-30.393496	5242500	-7.636845e-09	339.27426	-0.02154986	-49.033073	-0.11011706	0.01293038	0.15226667	79.0	23269.23191523552	0.77111113	0.16888888	0.023699423	0.16059282	0.00026623864	1.5043018	3.1300142	0.020059193	0.4788341	0.99631447	0.0063850395	0.045395695	0.2596624	0.003592326
233	256.65042	33.763508	328.62738	130.76173	50.0	83.65354	57.58572	250.7781	-11.258724	5265000	2.9802322e-08	303.1029	-0.021639101	-37.100853	-0.11204813	0.012443779	0.18759999	79.0	23365.59523177147	0.7777778	0.19333333	0.023989169	0.16078456	0.00052900566	1.3890916	3.137732	0.0056457696	0.44216162	0.9987711	0.0017971044	0.047482118	0.22887717	0.00487789
234	254.59149	31.997942	320.61816	132.49335	50.0	82.89341	57.8024	250.04002	-29.030994	5287500	-1.1175871e-08	262.7968	-0.021190008	-31.1651	-0.118566416	0.013709026	0.15964444	79.0	23464.94857120514	0.7911111	0.15111111	0.022827234	0.18273681	0.0011237282	1.545757	3.140579	0.006785169	0.49202976	0.9996773	0.0021597862	0.046218116	0.53616804	0.004914664
235	254.05005	33.162174	325.643	126.996414	50.0	83.92253	56.55971	249.22742	-11.196491	5310000	6.7055224e-09	311.17554	-0.021958869	-39.39415	-0.12011452	0.013316047	0.1492	79.0	23561.443618774414	0.7644445	0.15777777	0.023403918	0.15095638	8.927472e-05	1.482452	3.1356387	0.00834171	0.4718791	0.9981048	0.0026552489	0.044975933	0.2582552	0.0022864048
236	257.07773	31.541151	337.3874	115.84367	50.0	83.22453	57.522438	243.19502	-25.046734	5332500	-7.4505807e-10	304.98373	-0.021732656	-40.11396	-0.12556997	0.0113061685	0.15266666	79.0	23660.512738466263	0.7866667	0.18666667	0.02183848	0.1510412	0.00024520533	1.4734381	3.1370757	0.012436631	0.46900994	0.99856216	0.0039587026	0.044727754	0.22674502	0.0069395253
237	258.17294	32.635376	328.1893	127.75883	50.0	85.89467	57.70405	245.60616	-0.7629037	5355000	1.6018749e-08	313.95953	-0.020243144	-42.137585	-0.1282058	0.013600854	0.17462222	79.0	23763.924070835114	0.75333333	0.16444445	0.02218026	0.1517561	0.0009127393	1.3979045	3.137417	0.00049706694	0.4449668	0.9986709	0.00015822132	0.04434279	0.26788637	0.004810178
238	256.70624	31.293293	330.67398	134.30394	50.0	85.00502	57.896698	247.19934	-12.298378	5377500	1.3411045e-08	289.64984	-0.021461982	-36.736217	-0.13374405	0.01065749	0.15613332	79.0	23862.322640419006	0.75777775	0.16888888	0.022165274	0.15356247	0.0007498907	1.429615	3.1368752	0.01531623	0.45506063	0.9984984	0.0048753074	0.0440302	0.25703377	0.0058347536
239	258.39438	34.068497	325.1851	148.63509	50.0	85.35549	58.378185	248.39583	-12.378223	5400000	-3.054738e-08	301.82114	-0.020987043	-37.23913	-0.13857928	0.012891713	0.15773335	79.0	23958.574897050858	0.78	0.21555555	0.023483925	0.15534483	0.0005612437	1.3663807	3.1369727	0.010155473	0.43493253	0.9985294	0.0032325876	0.04626883	0.26161945	0.0040876083
240	254.25986	33.096382	324.36444	139.91829	50.0	82.42187	56.830315	248.01491	-4.2960653	5422500	4.172325e-08	308.23126	-0.021259122	-37.401806	-0.1422114	0.012429707	0.15542223	79.0	24061.663848876953	0.7866667	0.1711111	0.022303691	0.15154889	0.0012633501	1.4697814	3.1406503	0.014027081	0.46784595	0.9997	0.004464959	0.04445698	0.2350791	0.004489409
241	255.2709	31.565882	326.23795	158.72438	50.0	84.84514	56.916225	249.96606	-2.0152519	5445000	2.7939677e-09	274.13528	-0.020292105	-39.1399	-0.14602661	0.015559045	0.18324444	69.0	24159.622158527374	0.75333333	0.16444445	0.021259874	0.15190208	0.0008936845	1.4839402	3.1295247	0.021721728	0.47235286	0.99615866	0.0069142412	0.04200229	0.24177901	0.0034312373
242	254.24619	32.672104	335.44406	163.22029	50.0	84.20053	56.997173	250.4795	-28.565517	5467500	4.0233136e-08	312.64453	-0.0010614431	-40.255146	-0.15113516	0.015717005	0.21826668	9.0	24258.155919075012	0.7822222	0.18222222	0.022193035	0.1520348	0.0011914037	1.4543132	3.1400802	0.014219039	0.46292222	0.9995185	0.0045260605	0.042271525	0.24169096	0.0026319053
243	256.03128	32.085472	330.98254	128.29825	50.0	83.17701	57.560276	253.0579	-8.781498	5490000	9.685754e-09	296.1274	-0.019664906	-44.81922	-0.15123338	0.015441341	0.17995556	59.0	24355.341056108475	0.79333335	0.20666666	0.02067209	0.15838392	0.0006256767	1.3921686	3.1409254	0.01341918	0.44314107	0.99978757	0.004271458	0.040628772	0.30845287	0.00082359364
244	256.34912	31.760412	331.38403	179.95998	50.0	83.81437	57.56752	253.79263	-15.316404	5512500	-1.4901161e-09	263.28577	-0.022031168	-33.658337	-0.15415716	0.01251934	0.15533333	79.0	24458.481855630875	0.76666665	0.16	0.021194272	0.0868762	0.00046164906	1.4998716	3.1396613	0.01406909	0.47742394	0.99938524	0.0044783303	0.04332378	0.20060392	0.0022537624
245	254.09312	33.413574	325.77338	133.52893	50.0	83.87233	57.475437	251.36862	-5.6591783	5535000	-5.9604646e-09	334.13177	-0.022021752	-50.97843	-0.15783408	0.015118006	0.1672889	76.0	24556.941954612732	0.7222222	0.16	0.022399597	0.16082095	0.00056910334	1.5083467	3.1397595	0.011478566	0.48012164	0.9994165	0.003653741	0.043348115	0.27841124	0.001465173
246	254.95473	32.293472	324.89874	150.721	50.0	83.30063	56.487534	247.64847	-17.8298	5557500	1.1920929e-08	278.5824	-0.018042544	-35.430946	-0.16075516	0.01543542	0.19066668	71.0	24659.10195827484	0.77111113	0.15555556	0.02230841	0.1523029	0.0018255988	1.4795824	3.139109	0.021304566	0.47096568	0.99920934	0.006781454	0.04378355	0.24921754	0.004576464
247	256.69232	31.720985	327.0561	131.68813	50.0	83.830475	57.21765	252.29514	-3.3599637	5580000	5.2154064e-08	280.49454	-0.0017377443	-34.92396	-0.16391918	0.015360166	0.22102222	9.0	24762.21521949768	0.76666665	0.18	0.020809589	0.108859755	0.001295852	1.4338048	3.1359117	0.01588657	0.45639426	0.99819165	0.005056852	0.042811517	0.14858438	0.0048562614
248	258.66583	31.730022	321.86713	132.21689	50.0	85.90261	57.378735	252.94992	-2.2811995	5602500	-1.9371509e-08	283.06763	-0.00026017305	-30.03858	-0.16458204	0.017318863	0.26413333	4.0	24864.289771080017	0.79333335	0.17333333	0.021018561	0.15172051	0.00059265096	1.4087423	3.1276197	0.013527474	0.44841662	0.9955523	0.004305929	0.040587846	0.23349427	0.0024411397
249	255.5983	34.188877	331.68045	119.24711	50.0	85.80296	57.029503	252.58801	-4.346947	5625000	1.9371509e-08	339.51855	0.0074446215	-58.37547	-0.16494668	0.015982144	0.24777779	1.0	24961.023238182068	0.7777778	0.18666667	0.022786157	0.15311193	0.00044598334	1.4581282	3.1415136	0.019020159	0.4641367	0.99997485	0.0060543045	0.04167558	0.2529411	0.002707062
